Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
07/17/2015,1717759,Sandoz Incorporated,483,01/17/2024,https://www.fda.gov/media/81871/download,282493
07/11/2015,1718873,"Utah Medical Products, Inc",483,01/17/2024,https://www.fda.gov/media/70127/download,281647
07/11/2015,1718873,"Utah Medical Products, Inc",483,01/17/2024,https://www.fda.gov/media/70158/download,281648
07/11/2015,1718873,"Utah Medical Products, Inc",483,01/17/2024,https://www.fda.gov/media/70184/download,281646
07/23/2015,1718873,"Utah Medical Products, Inc",483,01/17/2024,https://www.fda.gov/media/70202/download,281649
07/10/2015,1810189,Pharmacia & Upjohn Company LLC,483,01/17/2024,https://www.fda.gov/media/88106/download,282149
05/06/2016,1811396,"Catalent Pharma Solutions, LLC",483,01/17/2024,https://www.fda.gov/media/97294/download,282430
07/10/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/78964/download,282143
07/10/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/78970/download,282142
07/10/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/78978/download,282146
07/10/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/78999/download,282151
07/11/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/78987/download,282166
07/23/2015,1811666,L. Perrigo Company,483,01/17/2024,https://www.fda.gov/media/79088/download,282185
07/11/2015,1811755,Stryker Corporation,483,01/17/2024,https://www.fda.gov/media/77356/download,282153
07/11/2015,1811755,Stryker Corporation,483,01/17/2024,https://www.fda.gov/media/77380/download,282156
07/11/2015,1815692,Abbott Laboratories,483,01/17/2024,https://www.fda.gov/media/79495/download,282177
07/11/2015,1818910,"DePuy Orthopaedics, Inc.",483,01/17/2024,https://www.fda.gov/media/80718/download,282312
07/11/2015,1818910,"DePuy Orthopaedics, Inc.",483,01/17/2024,https://www.fda.gov/media/80738/download,281611
07/23/2015,1818977,"ENDO USA, Inc.",483,01/17/2024,https://www.fda.gov/media/89554/download,282183
07/23/2015,1818977,"ENDO USA, Inc.",483,01/17/2024,https://www.fda.gov/media/89567/download,282184
07/11/2015,1819470,Eli Lilly & Company,483,01/17/2024,https://www.fda.gov/media/70798/download,282308
07/10/2015,1824206,Hill-Rom Inc,483,01/17/2024,https://www.fda.gov/media/85045/download,282301
01/17/2017,1825034,"Biomet, Inc.",483,01/17/2024,https://www.fda.gov/media/102598/download,282322
05/29/2018,1825034,"Biomet, Inc.",483,01/17/2024,https://www.fda.gov/media/113901/download,282327
05/29/2018,1825034,"Biomet, Inc.",483,01/17/2024,https://www.fda.gov/media/113911/download,282328
07/11/2015,1828100,Terumo Cardiovascular Systems Corporation,483,01/17/2024,https://www.fda.gov/media/80689/download,282173
07/11/2015,1828100,Terumo Cardiovascular Systems Corporation,483,01/17/2024,https://www.fda.gov/media/80696/download,282174
07/11/2015,1828100,Terumo Cardiovascular Systems Corporation,483,01/17/2024,https://www.fda.gov/media/80706/download,282311
07/11/2015,1828100,Terumo Cardiovascular Systems Corporation,483,01/17/2024,https://www.fda.gov/media/116586/download,282178
07/24/2015,1828132,Boston Scientific Corp,483,01/17/2024,https://www.fda.gov/media/70691/download,282313
07/11/2015,1831750,Stryker Medical Division of Stryker Corporation,483,01/17/2024,https://www.fda.gov/media/77363/download,282165
07/11/2015,1831750,Stryker Medical Division of Stryker Corporation,483,01/17/2024,https://www.fda.gov/media/77389/download,282157
07/11/2015,1832620,"Fresh Pak, Inc.",483,01/17/2024,https://www.fda.gov/media/77912/download,282167
07/11/2015,1833173,Caraco Pharmaceutical Laboratories Ltd,483,01/17/2024,https://www.fda.gov/media/69976/download,282164
07/11/2015,1833173,"Caraco Pharmaceutical Laboratories, Ltd",483,01/17/2024,https://www.fda.gov/media/77353/download,282170
07/23/2015,1833173,"Caraco  Pharmaceutical  Laboratories,  Ltd.",483,01/17/2024,https://www.fda.gov/media/89533/download,282179
07/23/2015,1833173,"Caraco  Pharmaceutical  Laboratories,  Ltd.",483,01/17/2024,https://www.fda.gov/media/89535/download,282182
07/11/2015,1833336,L. Perrigo Co,483,01/17/2024,https://www.fda.gov/media/78753/download,282163
07/11/2015,1873031,American Red Cross Blood Svs. Indiana-Ohio Region,483,01/17/2024,https://www.fda.gov/media/82885/download,282302
07/10/2015,1873033,American Red Cross Blood Services Great Lakes Region,483,01/17/2024,https://www.fda.gov/media/79357/download,282145
07/11/2015,1873033,American Red Cross Blood Services Great Lakes Region,483,01/17/2024,https://www.fda.gov/media/82862/download,282162
07/10/2015,1873044,The American National Red Cross,483,01/17/2024,https://www.fda.gov/media/78752/download,282152
07/11/2015,1873044,The American National Red Cross,483,01/17/2024,https://www.fda.gov/media/82947/download,282169
07/28/2015,1873886,Emergent Biodefense Operations Lansing LLC,483,01/17/2024,https://www.fda.gov/media/70841/download,282188
07/23/2015,1876582,King Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/89544/download,282180
07/10/2015,1911445,Haleon US Inc.,483,01/17/2024,https://www.fda.gov/media/85899/download,282075
07/11/2015,1911445,Haleon US Inc.,483,01/17/2024,https://www.fda.gov/media/82522/download,282076
07/11/2015,1911445,Haleon US Inc.,483,01/17/2024,https://www.fda.gov/media/82552/download,282073
07/10/2015,1930931,Rose Acres Farm,483,01/17/2024,https://www.fda.gov/media/83436/download,282088
07/28/2015,1931484,"Grato Holdings, Inc.",483,01/17/2024,https://www.fda.gov/media/69958/download,282299
07/10/2015,1937280,Meridian Medical Technologies a Pfizer Company,483,01/17/2024,https://www.fda.gov/media/88118/download,282277
07/23/2015,1937280,"Meridian Medical Technologies, Inc.",483,01/17/2024,https://www.fda.gov/media/87521/download,282095
07/11/2015,1940465,"Consolidated Chemical, Inc",483,01/17/2024,https://www.fda.gov/media/77669/download,282092
07/11/2015,1940465,"Consolidated Chemical, Inc",483,01/17/2024,https://www.fda.gov/media/77681/download,282090
07/11/2015,1940465,"Consolidated Chemical, Inc",483,01/17/2024,https://www.fda.gov/media/77715/download,282093
07/23/2015,1940465,"Consolidated Chemical, Inc",483,01/17/2024,https://www.fda.gov/media/78538/download,282098
07/10/2015,1950222,"Meridian Medical Technologies, LLC a Subsidiary of Kindeva Drug Delivery, L.P.",483,01/17/2024,https://www.fda.gov/media/87540/download,282089
07/24/2015,1950222,"Meridian Medical Technologies, LLC a Subsidiary of Kindeva Drug Delivery, L.P.",483,01/17/2024,https://www.fda.gov/media/87535/download,282102
10/13/2017,1950222,"Meridian Medical Technologies, LLC a Subsidiary of Kindeva Drug Delivery, L.P.",483,01/17/2024,https://www.fda.gov/media/108062/download,282107
07/23/2015,1972829,Park Avenue Compounding,483,01/17/2024,https://www.fda.gov/media/89530/download,282096
10/24/2018,1972829,Park Avenue Compounding,483,01/17/2024,https://www.fda.gov/media/109511/download,282108
07/10/2015,2017865,Abbott Medical,483,01/17/2024,https://www.fda.gov/media/84896/download,282508
04/12/2017,2017865,Abbott Medical,483,01/17/2024,https://www.fda.gov/media/104436/download,282585
07/10/2015,2027158,"Teva Parenteral Medicines, Inc.",483,01/17/2024,https://www.fda.gov/media/77354/download,282513
07/23/2015,2027158,"Teva Parenteral Medicines, Inc.",483,01/17/2024,https://www.fda.gov/media/77048/download,282548
07/11/2015,2072994,American National Red Cross,483,01/17/2024,https://www.fda.gov/media/82987/download,282534
03/24/2016,2074359,Dignity Health - Northridge Hospital Medical Center,483,01/17/2024,https://www.fda.gov/media/96612/download,282564
12/01/2017,2074359,Dignity Health - Northridge Hospital Medical Center,483,01/17/2024,https://www.fda.gov/media/108868/download,282601
10/25/2016,2080950,Huntington Memorial Hospital,483,01/17/2024,https://www.fda.gov/media/100763/download,282582
07/17/2015,2082946,Gilead Sciences Inc,483,01/17/2024,https://www.fda.gov/media/80054/download,282532
07/11/2015,2111173,"Scientific Protein Laboratories, LLC",483,01/17/2024,https://www.fda.gov/media/78981/download,281604
07/11/2015,2111173,"Scientific Protein Laboratories, LLC",483,01/17/2024,https://www.fda.gov/media/78991/download,281609
07/11/2015,2111173,"Scientific Protein Laboratories, LLC",483,01/17/2024,https://www.fda.gov/media/79000/download,281612
07/24/2015,2117605,Plainview Milk Products Cooperative,483,01/17/2024,https://www.fda.gov/media/77184/download,282135
07/24/2015,2117605,Plainview Milk Products Cooperative,483,01/17/2024,https://www.fda.gov/media/116731/download,282138
07/11/2015,2124215,Boston Scientific Corporation,483,01/17/2024,https://www.fda.gov/media/70646/download,282133
07/11/2015,2124215,Boston Scientific Corporation,483,01/17/2024,https://www.fda.gov/media/70699/download,282132
07/11/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80064/download,281606
07/11/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80072/download,281613
07/11/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80078/download,281614
07/11/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80094/download,281610
07/11/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80191/download,281607
07/23/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80398/download,281616
07/23/2015,2128643,"H & P Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/80465/download,281617
07/11/2015,2173028,American National Red Cross (The),483,01/17/2024,https://www.fda.gov/media/82895/download,281605
07/23/2015,2211583,"McNeil PPC, Inc.",483,01/17/2024,https://www.fda.gov/media/79291/download,282025
07/10/2015,2242985,PharMEDium Services LLC,483,01/17/2024,https://www.fda.gov/media/85306/download,282018
09/21/2015,2242985,PharMEDium Services LLC,483,01/17/2024,https://www.fda.gov/media/93726/download,282031
07/05/2016,2242985,PharMEDium Services LLC,483,01/17/2024,https://www.fda.gov/media/98662/download,282036
10/24/2018,2242985,PharMEDium Services LLC,483,01/17/2024,https://www.fda.gov/media/110129/download,282048
09/27/2018,2243072,Becton Dickinson & Company,483,01/17/2024,https://www.fda.gov/media/106817/download,282049
07/28/2015,2243092,Everest Life Sciences LLC,483,01/17/2024,https://www.fda.gov/media/88793/download,282030
07/28/2015,2243092,Everest Life Sciences LLC,483,01/17/2024,https://www.fda.gov/media/89430/download,282653
07/24/2015,2243677,"Quality Formulation Laboratories, Inc.",483,01/17/2024,https://www.fda.gov/media/77124/download,282029
07/11/2015,2246848,Akorn Operating Company LLC,483,01/17/2024,https://www.fda.gov/media/82463/download,282022
07/23/2015,2343092,"Jacobus Pharmaceutical Company, Inc",483,01/17/2024,https://www.fda.gov/media/87526/download,282027
07/24/2015,2410662,Wyeth Pharmaceutical Division of Wyeth Holdings LLC,483,01/17/2024,https://www.fda.gov/media/70960/download,281976
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82165/download,281968
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82170/download,281969
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82176/download,281966
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82185/download,281963
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82298/download,281967
07/11/2015,2411192,"Professional Disposables International, Inc.",483,01/17/2024,https://www.fda.gov/media/82307/download,281958
07/24/2015,2427372,Trans-Packers Services Corporation,483,01/17/2024,https://www.fda.gov/media/77397/download,281981
08/22/2018,2431293,FUJIFILM Healthcare Americas Corporation,483,01/17/2024,https://www.fda.gov/media/93202/download,282047
07/24/2015,2431898,"Time-Cap Laboratories, Inc.",483,01/17/2024,https://www.fda.gov/media/70875/download,281980
07/11/2015,2433583,"Setton International Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/76176/download,281952
07/11/2015,2433583,"Setton International Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/76399/download,281965
07/24/2015,2433583,"Setton International Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/76169/download,281977
08/08/2016,2434377,William R. Grace M.D. P. C.,483,01/17/2024,https://www.fda.gov/media/99494/download,281993
07/10/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/79258/download,281789
07/10/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/79433/download,281819
07/10/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/80115/download,281795
07/11/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/78916/download,281828
07/23/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/78665/download,281836
07/23/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/79239/download,281837
07/24/2015,2510184,Kenvue Brands LLC,483,01/17/2024,https://www.fda.gov/media/79448/download,281839
07/10/2015,2518760,Sanofi Pasteur Inc.,483,01/17/2024,https://www.fda.gov/media/70275/download,281815
07/11/2015,2521009,"Hillside Poultry Farms, Inc.",483,01/17/2024,https://www.fda.gov/media/79885/download,281827
10/25/2016,2521206,Allegheny General Hospital,483,01/17/2024,https://www.fda.gov/media/100761/download,281850
07/10/2015,2523739,"Lesher's Poultry Farm, Inc.",483,01/17/2024,https://www.fda.gov/media/83570/download,281816
07/23/2015,2527510,Tasty Baking Co Inc,483,01/17/2024,https://www.fda.gov/media/76988/download,281838
08/08/2016,2570172,Nemours Alfred I. duPont Hospital for Children,483,01/17/2024,https://www.fda.gov/media/99696/download,282470
10/25/2016,2571104,Reading Hospital,483,01/17/2024,https://www.fda.gov/media/100766/download,281851
07/10/2015,2573016,"American National Red Cross - Johnstown, PA",483,01/17/2024,https://www.fda.gov/media/79343/download,281790
07/11/2015,2573016,"American National Red Cross - Johnstown, PA",483,01/17/2024,https://www.fda.gov/media/82852/download,281826
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/78740/download,281822
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82502/download,281829
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82508/download,281825
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82917/download,281823
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78009/download,281782
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78922/download,282234
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78943/download,282232
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/79319/download,282236
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/79322/download,282233
05/15/2017,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78935/download,282246
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70748/download,281786
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70759/download,281783
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70774/download,282237
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70781/download,281784
07/10/2015,2917293,"Genentech, Inc.",483,01/17/2024,https://www.fda.gov/media/82305/download,282521
07/11/2015,2939582,"Setton Pistachio of Terra Bella, Inc.",483,01/17/2024,https://www.fda.gov/media/76389/download,282526
05/15/2017,2939582,"Setton Pistachio of Terra Bella, Inc.",483,01/17/2024,https://www.fda.gov/media/76184/download,282587
07/11/2015,2972991,American National Red Cross (The),483,01/17/2024,https://www.fda.gov/media/82905/download,282528
07/11/2015,3010202,Snokist Growers,483,01/17/2024,https://www.fda.gov/media/80799/download,282682
07/23/2015,3010202,Snokist Growers,483,01/17/2024,https://www.fda.gov/media/80791/download,282676
07/23/2015,3010477,Jubilant HollisterStier LLC,483,01/17/2024,https://www.fda.gov/media/90709/download,282677
08/27/2015,3010692,"Willamette Shelling, Inc.",483,01/17/2024,https://www.fda.gov/media/77653/download,281864
07/11/2015,3020429,R. Plum Corp,483,01/17/2024,https://www.fda.gov/media/80055/download,282683
08/12/2015,3022004,Willamette Egg Farms LLC,483,01/17/2024,https://www.fda.gov/media/82719/download,281866
07/11/2015,3023450,Sally Jackson Cheeses,483,01/17/2024,https://www.fda.gov/media/79660/download,282681
07/24/2015,100176708,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70765/download,281785
